session_id,Participant id,quota,status,Started DateTime,Completed Date Time,time_taken,Age,Age range,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,College,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political_Affiliation_US,Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Q16,Q1-aggregate,Q1,Base_1_Agree_1,Base_1_Agree_2,Base_1_Agree_3,Base_1_Agree_4,Base_1_Agree_4_TEXT,Base_1_disagree_1,Base_1_disagree_2,Base_1_disagree_3,Base_1_disagree_4,Base_1_disagree_5,Base_1_disagree_6,Base_1_disagree_7,Base_1_disagree_7_TEXT,Q2-aggregate,Q2,Base_2_disagree_1,Base_2_disagree_2,Base_2_disagree_3,Base_2_disagree_3_TEXT,PED-aggregate,Q9,Doping-aggregate,Q10,Q11,Q14,Q13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58468e8fa3179100017aec3e,55b9b38cfdf99b699f5193bf,ymc,Approved,10:23.7,13:05.0,161.275,34,24-34,Male,English,United States,United States,White,No,Full-Time,65,1,100,,ZL16QYX8,47.152.5.11,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,California (CA),California (CA),No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 2:10,12/6/16 2:13,IP Address,47.152.5.11,100,155,TRUE,12/6/16 2:13,R_2AMWyPcFNQUuuCy,,,,,34.5776062,-117.1591949,anonymous,55b9b38cfdf99b699f5193bf,positive,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,,positive,Strongly agree,,,,,disagree,Disagree,no answer,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584afd1689af6500017f501c,55bb74f1fdf99b1519ef4762,omn,Approved,51:02.1,52:45.3,103.261,45,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,80,1,100,,9J6ZMR6I,104.219.198.192,Caucasian,Right-handed,no college,College/A levels,In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a daily basis,Democrat,heterosexual,Minnesota (MN),California (CA),Yes,Other,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,Yes,Yes,4,N/A,N/A,N/A,N/A,Yes,More than 6 times a day,Other Manufacturing,Skilled Laborer,N/A,Android,Yes,Yes,Ford,13-Oct,ë£0,Yes,7,2-5 years,not at all,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"ë£10,000 - ë£19,999","Less than ë£10,000 ",1,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,More than 1000,Still married/partners,N/A,N/A,White/Caucasian,No,N/A,7 (TOTALLY AGREE),7 (TOTALLY AGREE),No,N/A,N/A,N/A,No,Yes,,,,,N/A,N/A,N/A,N/A,12/9/16 10:51,12/9/16 10:52,IP Address,104.219.198.192,100,99,TRUE,12/9/16 10:52,R_3hH2wx7MHbc4hbY,,,,,47.24319458,-93.51190186,anonymous,55bb74f1fdf99b1519ef4762,positive,Agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,positive,Agree,,,,,no answer,,disagree,Disagree,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b391b72789f000166c37d,55bbc6e7fdf99b3773cdaa63,ywn,Approved,07:07.5,09:59.1,171.576,32,24-34,Female,English,United States,United States,Caucasian,No,Full-Time,59,0,100,,RZC28MJ3,63.78.215.168,Caucasian,Left-handed,no college,College/A levels,Married,"Self-employed in own incorporated business, professional practice, or farm",No,N/A,N/A,N/A,Buddhism,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Democrat,heterosexual,Nevada Carson (NV),Idaho (ID),N/A,N/A,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Primary/Secondary (K-12) Education,Self-employed/Partner,N/A,Other/Not Applicable,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,,12/9/16 15:07,12/9/16 15:09,IP Address,63.78.215.168,100,160,TRUE,12/9/16 15:09,R_2Pu1lrGGHOYmFCB,,,,,39.55119324,-111.3937988,anonymous,55bbc6e7fdf99b3773cdaa63,positive,Agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,,,,,,,,,,disagree,Disagree,Disagree,Strongly agree,Neither agree nor disagree,,no answer,,disagree,Disagree,No,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b04e97b26d600010c6b13,55bd40a5fdf99b46824c84d6,sm,Approved,24:25.9,29:51.8,325.925,23,18-23,Male,English,United States,United States,Caucasian,Yes,Part-Time,119,0,100,,SLPHWN0G,107.194.150.170,Caucasian,Left-handed,young,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,College/A levels,N/A,6-Apr,Other,Other,Other,Yes,On a daily basis,Republican,heterosexual,Ohio (OH),Ohio (OH),Yes,Python,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,No,7,N/A,N/A,N/A,N/A,No,N/A,Software,Middle Management,N/A,Android,Yes,Yes,Other,13-Oct,ë£201-ë£500,No,7,N/A,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,N/A,N/A,"ë£30,000 - ë£39,999",N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:25,12/9/16 11:29,IP Address,107.194.150.170,100,279,TRUE,12/9/16 11:29,R_bqt1G9iqWBUbznH,,,,,39.82510376,-82.79579926,anonymous,55bd40a5fdf99b46824c84d6,positive,Agree,Agree,Neither agree nor disagree,Disagree,,,,,,,,,,,positive,Strongly agree,,,,,no answer,,disagree,Strongly disagree,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b108b5b0fdf00014e52f0,55bec20bfdf99b5c0e1bd289,ymn,Approved,14:03.1,17:38.0,214.876,25,24-34,Male,English,United States,United States,African,Yes,Full-Time,125,1,100,,7V1HKAD5,172.124.57.109,African,Right-handed,no college,College/A levels,Married,"Self-employed in own not-incorporated business, professional practice, or farm",Yes,College/A levels,N/A,3-Feb,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,Once a month,Democrat,heterosexual,Georgia (GA),Georgia (GA),Yes,C++,One of my parents has a bachelor_Ñés degree (from a 4 year college) but the other does not,No,Yes,5,N/A,N/A,N/A,N/A,No,N/A,Software,Administrative Staff,Christian -- no particular branch or denomination,iOS (iPhone),Yes,Yes,Chevrolet,4-Jan,ë£0,No,7,N/A,4 or 6 times a week,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,No,No,"ë£30,000 - ë£39,999","ë£30,000 - ë£39,999",5,No,I do not follow any diet,"Yes, I have used an Ad Blocker",Rather not say,No,N/A,Divorced/Seperated,Before my 11th birthday,Assisted by a Family Court,Black/African American,Yes,No,1 (TOTALLY DISAGREEE),4 (NEITHER AGREE NOR DISAGREE),Yes,N/A,N/A,N/A,No,N/A,,,,,N/A,N/A,N/A,N/A,12/9/16 12:14,12/9/16 12:17,IP Address,172.124.57.109,100,210,TRUE,12/9/16 12:17,R_1CDssqeLk67SGKw,,,,,33.45140076,-84.18699646,anonymous,55bec20bfdf99b5c0e1bd289,positive,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,,,disagree,Somewhat disagree,Disagree,Somewhat agree,,,no answer,,disagree,Somewhat disagree,No,Yes,I left the other field un-selected because I didn't know what it was for.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584c31c9ae0b0a00018b8296,55bfa58afdf99b339da508c2,own,Approved,48:09.3,50:26.0,136.68,53,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,143,0,100,,0QGHY0HV,76.175.26.151,Caucasian,Right-handed,no college,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,Buddhism,Judaism,Judaism,Yes,Once a month,Democrat,heterosexual,California (CA),California (CA),N/A,N/A,N/A,Yes,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Other Industry,Consultant,N/A,iOS (iPhone),Yes,Yes,Toyota,9-May,ë£75-ë£100,Yes,7,5-10 years,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Very Overweight,N/A,N/A,Yes,N/A,N/A,"ë£50,000 - ë£59,999",N/A,Yes,N/A,"Yes, I have used an Ad Blocker",N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/10/16 8:48,12/10/16 8:50,IP Address,76.175.26.151,100,130,TRUE,12/10/16 8:50,R_Ajmc4PkQBQko5VL,,,,,34.16830444,-118.3730011,anonymous,55bfa58afdf99b339da508c2,positive,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat disagree,,,,,,,,,,,disagree,Disagree,Neither agree nor disagree,Agree,,,no answer,,disagree,Disagree,No,Yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846cb7aa3179100017aec7f,55c81ed6fdf99b077aeb21b1,owc,Approved,30:17.8,32:00.8,103.007,47,35-55,Female,English,United States,United States,Caucasian,No,Full-Time,30,0,100,,GKQFIT2U,157.89.75.31,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,Kentucky (KY),West Virginia (WV),No,N/A,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Baptist,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,more than once a day,N/A,"Yes, I would be comfortable to take part in such a study",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 6:30,12/6/16 6:31,IP Address,157.89.75.31,100,98,TRUE,12/6/16 6:31,R_2wdeIeKcEePumcf,,,,,37.76660156,-84.30310059,anonymous,55c81ed6fdf99b077aeb21b1,positive,Agree,Agree,Agree,Agree,,,,,,,,,,,positive,Agree,,,,,no answer,,positive,Somewhat agree,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846c60d7f72e10001e5f111,55ca03e1fdf99b2735fc1dde,omc,Approved,07:09.8,08:56.8,106.962,45,35-55,Male,English,United States,United States,Caucasian,No,Full-Time,251,1,100,,ZL16QYX8,129.252.70.108,Caucasian,Right-handed,college,Graduate degree (MA/MSc/MPhil/other),Married,State government employee,Yes,N/A,N/A,1,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,heterosexual,South Carolina (SC),South Carolina (SC),Yes,HTML,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),No,Yes,7,N/A,N/A,N/A,N/A,No,N/A,"College, University, and Adult Education",Trained Professional,N/A,iOS (iPhone),Yes,Yes,Toyota,14+,‘£101-‘£200,Yes,5,5-10 years,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,No,"‘£90,000 - ‘£99,999","‘£90,000 - ‘£99,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",3,Yes,More than 1000,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,No,1996,2007,2011,N/A,N/A,N/A,N/A,N/Asession_id,12/6/16 6:07,12/6/16 6:08,IP Address,129.252.70.108,100,100,TRUE,12/6/16 6:08,R_1kMSWntVcnCKX2G,,,,,33.99369812,-81.01989746,anonymous,55ca03e1fdf99b2735fc1dde,positive,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,don't care really,,,,,,,,,positive,Agree,,,,,disagree,Somewhat disagree,no answer,,No,No,thanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5846bcee6cca010001fe2c16,55ca2285fdf99b34143003d7,omc,Approved,28:14.3,30:40.1,145.864,44,35-55,Male,English,United States,United States,Caucasian,Yes,Full-Time,382,1,100,,ZL16QYX8,184.174.155.87,Caucasian,Right-handed,college,Graduate degree (MA/MSc/MPhil/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Graduate degree (MA/MSc/MPhil/other),Accounting,10-Jul,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,Georgia (GA),Ohio (OH),Yes,SQL,Both my parents have a bachelor_„Žs degree (from a 4 year college),No,Yes,5,N/A,N/A,N/A,N/A,No,N/A,Finance and Insurance,Trained Professional,Baptist,iOS (iPhone),Yes,Yes,Volkswagen,0,‘£1-‘£50,Yes,6,3-12 months,more than once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"‘£60,000 - ‘£69,999","‘£60,000 - ‘£69,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",2,No,N/A,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,Rather not say,6 (AGREE),6 (AGREE),Yes,N/A,N/A,N/A,No,Yes,1993,1995,N/A,N/A,N/A,N/A,N/A,N/A,12/6/16 5:28,12/6/16 5:30,IP Address,184.174.155.87,100,141,TRUE,12/6/16 5:30,R_1YyzArY0CMipcu5,,,,,35.13000488,-85.29070282,anonymous,55ca2285fdf99b34143003d7,positive,Agree,Somewhat agree,Disagree,Somewhat disagree,Strongly agree,Diversity makes competing better,,,,,,,,,positive,Somewhat agree,,,,,no answer,,positive,Somewhat agree,Yes,Yes,Thank you.,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Words Per Minute,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1
58469dcd1f819a0001868ce6,55cb2a63fdf99b10f22465e2,omc,Approved,15:25.5,20:16.9,291.36,42,35-55,Male,English,United States,United States,East Asian,No,Full-Time,115,0,100,,ZL16QYX8,67.82.79.217,East Asian,Left-handed,college,Undergraduate degree (BA/BSc/other),Married,"Self-employed in own not-incorporated business, professional practice, or farm",Yes,N/A,N/A,1,"Non Religious (e.g. Agnostic, Atheist, No Religion)",Buddhism,Buddhism,Yes,On a weekly basis,Democrat,heterosexual,New Jersey (NJ),California (CA),Yes,PHP,Both my parents do NOT have a bachelor_„Žs degree (from a 4 year college),Yes,No,7,N/A,N/A,N/A,N/A,No,N/A,Software,Trained Professional,N/A,Android,Yes,Yes,Subaru,4-Jan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"‘£50,000 - ‘£59,999",N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,N/A,12/6/16 3:15,12/6/16 3:20,IP Address,67.82.79.217,100,287,TRUE,12/6/16 3:20,R_3n2YGJEXeAMjxtY,,,,,40.84609985,-74.59140015,anonymous,55cb2a63fdf99b10f22465e2,positive,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,,,,,,,disagree,Disagree,Disagree,Agree,,,no answer,,disagree,Strongly disagree,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0ad94561780001340960,55cd2e1934e90600058d2057,sm,Approved,49:46.0,52:04.0,138.039,20,18-23,Male,English,United States,United States,Caucasian,Yes,Part-Time,223,7,99,,SLPHWN0G,146.151.94.22,Caucasian,Right-handed,young,Undergraduate degree (BA/BSc/other),Single,"Self-employed in own not-incorporated business, professional practice, or farm",Yes,College/A levels,N/A,1,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",No,N/A,Other,heterosexual,Wisconsin (WI),Minnesota (MN),Yes,Java,Both my parents have a bachelor_Ñés degree (from a 4 year college),Yes,No,6,N/A,N/A,N/A,N/A,No,N/A,Primary/Secondary (K-12) Education,Student,N/A,Android,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,"ë£70,000 - ë£79,999",N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,12/9/16 11:50,12/9/16 11:52,IP Address,146.151.94.22,100,101,TRUE,12/9/16 11:52,R_21BAtjk5HrMNgSr,,,,,43.07310486,-89.40119934,anonymous,55cd2e1934e90600058d2057,disagree,Disagree,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,,,disagree,Disagree,Neither agree nor disagree,Agree,,,disagree,Strongly Disagree,no answer,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584b0817c3b058000140b009,55d0d4b334e9060005e57470,ywc,Approved,37:59.3,40:42.6,163.32,30,24-34,Female,English,United States,United States,Caucasian,No,Full-Time,200,2,100,,MAN5SH9E,68.102.42.58,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Self-employed in own not-incorporated business, professional practice, or farm",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",No,N/A,Democrat,heterosexual,Kansas (KS),Kansas (KS),No,N/A,Both my parents have a bachelor_Ñés degree (from a 4 year college),No,Yes,3,N/A,N/A,N/A,N/A,No,N/A,Art/Design,Self-employed/Partner,N/A,Android,Yes,Yes,Other,0,ë£1-ë£50,Yes,5,0-3months,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,N/A,Yes,No,"ë£30,000 - ë£39,999","ë£30,000 - ë£39,999",3,No,I do not follow any diet,"Yes, I have used an Ad Blocker",1,Yes,31-60,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,No,N/A,Other,No,No,2014,N/A,N/A,,N/A,N/A,N/A,N/A,12/9/16 11:38,12/9/16 11:40,IP Address,68.102.42.58,100,157,TRUE,12/9/16 11:40,R_1FahXPFzd1odbNd,,,,,37.78160095,-97.21669769,anonymous,55d0d4b334e9060005e57470,positive,Agree,Agree,Somewhat agree,Strongly agree,,,,,,,,,,,disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,,,no answer,,disagree,Disagree,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584649c2e40c7c000142c5a9,55d35a55da14d7000595331e,omc,Approved,16:50.4,19:48.5,178.05,53,35-55,Male,English,United States,United States,Caucasian,No,Part-Time,207,3,100,,ZL16QYX8,71.145.198.107,Caucasian,Right-handed,college,Undergraduate degree (BA/BSc/other),Married,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,California (CA),California (CA),No,N/A,Both my parents have a bachelor_„Žs degree (from a 4 year college),Yes,Yes,7,N/A,N/A,N/A,N/A,No,N/A,Legal Services,Other,Catholic,iOS (iPhone),Yes,Yes,Honda,14+,‘£501+,No,6,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,Yes,N/A,Yes,No,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,Still married/partners,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,12/5/16 21:16,12/5/16 21:19,IP Address,71.145.198.107,100,172,TRUE,12/5/16 21:19,R_UWSNidcxUpWiChH,,,,,36.80110168,-119.8025055,anonymous,55d35a55da14d7000595331e,positive,Somewhat agree,Agree,Somewhat disagree,Agree,,,,,,,,,,,positive,Somewhat agree,,,,,no answer,,disagree,Disagree,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
