session_id,Participant id,quota,College,Age range,status,Started DateTime,Completed Date Time,time_taken,Age,sex,language,nationality,country_of_birth,ethnicity,student_status,employment_status,num_approvals,num_rejections,prolific_score,Reviewed At DateTime,Entered Code,IP,Ethnicity,Handedness,Highest education level,Marital status,Employer Type,Leadership/Position of power/Supervisory duties,Current education level (if student),Subject,Number of subordinates,Religious Affiliation,Religious Affiliation (Mother),Religious Affiliation (Father),Supervisor,Supervisory Interactions,Political Affiliation (US),Sexual Orientation,Current U.S state of residence,Current U.S state of birth,Computer Programming,Preferred programming language,Parents Educational Level,Record Video,Children,Socioeconomic Status,Current UK area of residence,Place of most time spent before turing 18,UK area of birth,Nationality (UK),Smoker,Smoking frequency,Industry,Industry Role,Christianity Affiliation,Phone Operating System,Investment,Car Owner,Car Brand,Units of alcohol,Charitable Giving,Pain Question,Windfarms,Pain - For How Long,Technology use at work,Head Injury,Deception,Political Affiliation (UK),BREXIT,Body Weight,Chronic Disease,Video Games,Vision,Literacy Difficulties,Personal Income (GBP),Household Income (GBP),Household Size,Charity Affiliation,Diet,Adblocker,Number of children,Other crowdsourcing platforms,Number of studies,Parents Marital Status,Parents' Divorce Age,Parents' Divorce Management,Ethnicity 2,Recent Purchases 1,Live Chat,Vaccine Opinions 1,Vaccine Opinions 2,Past Diet,Pregnancy,First Pregnancy,iPhone model,Vera Rubin,Head Injury: Knock out history,Year of birth of first child,Year of birth of 2nd child,Year of birth of 3rd child,Words Per Minute,Trips,Hobbies - Categories,Social Media,Location services,Other crowdsourcing platforms select,TV shows 1,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,Prolific set-up,NG_1,NG_1_Disagree_5,NG_1_Disagree_6,NG_1_Disagree_6_TEXT,NG_2,NG1AGREE_5,NG1AGREE_6,NG1AGREE_7,NG1AGREE_7_TEXT,DRUG_Z_1,DRUG_Z_1DISAGREE_7,DRUG_Z_1DISAGREE_8,DRUG_Z_1DISAGREE_9,DRUG_Z_1DISAGREE_9_TEXT,SCHOLARSHIP_Q1,SCHOLARSHIP_Q1DISAGR_8,SCHOLARSHIP_Q1DISAGR_9,SCHOLARSHIP_Q1DISAGR_10,SCHOLARSHIP_Q1DISAGR_11,SCHOLARSHIP_Q1DISAGR_12,SCHOLARSHIP_Q1DISAGR_13,SCHOLARSHIP_Q1DISAGR_14,SCHOLARSHIP_Q1DISAGR_14_TEXT,EQUALITY_Q1,EQUALITY_1AGREE_5,EQUALITY_1AGREE_6,EQUALITY_1AGREE_7,EQUALITY_1AGREE_8,EQUALITY_1AGREE_8_TEXT,EQUALITY_1DISAGREE_8,EQUALITY_1DISAGREE_9,EQUALITY_1DISAGREE_10,EQUALITY_1DISAGREE_11,EQUALITY_1DISAGREE_12,EQUALITY_1DISAGREE_13,EQUALITY_1DISAGREE_14,EQUALITY_1DISAGREE_14_TEXT,EQUALITY_Q2,EQUALITY_Q2DISAGREE_1,EQUALITY_Q2DISAGREE_2,EQUALITY_Q2DISAGREE_3,EQUALITY_Q2DISAGREE_3_TEXT,SALIENCE_Q1,SALIENCE_Q1AGREE_4,SALIENCE_Q1AGREE_5,SALIENCE_Q1AGREE_6,SALIENCE_Q1AGREE_7,SALIENCE_Q1AGREE_7_TEXT,SALIENCE_Q1DISAGREE_4,SALIENCE_Q1DISAGREE_5,SALIENCE_Q1DISAGREE_6,SALIENCE_Q1DISAGREE_7,SALIENCE_Q1DISAGREE_8,SALIENCE_Q1DISAGREE_9,SALIENCE_Q1DISAGREE_9_TEXT,SALIENCE_Q2,SALIENCE_Q2DISAGREE_4,SALIENCE_Q2DISAGREE_5,SALIENCE_Q2DISAGREE_6,SALIENCE_Q2DISAGREE_6_TEXT,MINOR_DEV_WINDOW,MINOR_Q1AGREE_6,MINOR_Q1AGREE_7,MINOR_Q1AGREE_8,MINOR_Q1AGREE_9,MINOR_Q1AGREE_9_TEXT,MINOR_Q1DISAGREE_8,MINOR_Q1DISAGREE_9,MINOR_Q1DISAGREE_10,MINOR_Q1DISAGREE_11,MINOR_Q1DISAGREE_12,MINOR_Q1DISAGREE_13,MINOR_Q1DISAGREE_14,MINOR_Q1DISAGREE_14_TEXT,MENTAL_Q1,MENTAL_Q1AGREE_1,MENTAL_Q1AGREE_2,MENTAL_Q1AGREE_3,MENTAL_Q1AGREE_4,MENTAL_Q1AGREE_4_TEXT,MENTAL_Q1DISAGREE_1,MENTAL_Q1DISAGREE_2,MENTAL_Q1DISAGREE_3,MENTAL_Q1DISAGREE_4,MENTAL_Q1DISAGREE_5,MENTAL_Q1DISAGREE_6,MENTAL_Q1DISAGREE_7,MENTAL_Q1DISAGREE_7_TEXT,MENTAL_Q2,MENTAL_Q2_DISAGREE_1,MENTAL_Q2_DISAGREE_2,MENTAL_Q2_DISAGREE_3,MENTAL_Q2_DISAGREE_3_TEXT,BIO_VQ1,BIO_VQ1DISAGREE_4,BIO_VQ1DISAGREE_5,BIO_VQ1DISAGREE_6,BIO_VQ1DISAGREE_6_TEXT,MINOR_NO_DEV_WINDOW,MINOR_NO_D_WIN_QDIS_8,MINOR_NO_D_WIN_QDIS_9,MINOR_NO_D_WIN_QDIS_10,MINOR_NO_D_WIN_QDIS_11,MINOR_NO_D_WIN_QDIS_12,MINOR_NO_D_WIN_QDIS_13,MINOR_NO_D_WIN_QDIS_14,MINOR_NO_D_WIN_QDIS_14_TEXT,SPORTSWATCH,RELIGION,COMMENTS
58514105b64b9e00017cb785,57296185dfbb55001003bacd,sm,no college,18-23,Approved,54:29.2,00:23.4,354.213,20,Male,English,United States,United States,Caucasian,Yes,Unemployed (and job seeking),106,0,100,,YXQSGGOV,45.32.71.77,Caucasian,Right-handed,Secondary school/GCSE,Single,N/A,N/A,College/A levels,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",N/A,N/A,Republican,heterosexual,California (CA),California (CA),No,N/A,N/A,No,No,6,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Android,No,No,N/A,0-Jan,Î£50-Î£75,No,6,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,No,No,N/A,"Î£20,000 - Î£29,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Still married/partners,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 5:54,12/14/16 6:00,IP Address,45.32.71.77,100,339,TRUE,12/14/16 6:00,R_1IxWqDFWs6RwLfj,,,,,34.07290649,-118.2606049,anonymous,57296185dfbb55001003bacd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,Agree,,,,,,,,,No,Yes,
585166f830f72f0001e7d8de,572caeee3a394a00090cf284,sm,no college,18-23,Approved,36:24.8,40:12.8,228.037,18,Male,English,United States,United States,Caucasian,Yes,Part-Time,22,0,100,,YXQSGGOV,137.148.176.78,Caucasian,Right-handed,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,Undergraduate degree (BA/BSc/other),Engineering,42403,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Republican,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),No,No,8,N/A,N/A,N/A,N/A,No,N/A,Retail,Skilled Laborer,N/A,iOS (iPhone),Yes,Yes,Honda,42373,Î£1-Î£50,No,5,N/A,about once a week,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Î£10,000 - Î£19,999","Î£40,000 - Î£49,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,42704,Divorced/Seperated,Before my 11th birthday,I'd rather not say,White/Caucasian,Yes,Yes,5 (SOMEWHAT AGREE),4 (NEITHER AGREE NOR DISAGREE),No,N/A,N/A,N/A,No,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 8:36,12/14/16 8:40,IP Address,137.148.176.78,100,223,TRUE,12/14/16 8:40,R_3I64H6puac11tfJ,,,,,41.48750305,-81.67240143,anonymous,572caeee3a394a00090cf284,Somewhat disagree,Somewhat agree,,,Somewhat agree,Somewhat agree,Somewhat agree,,,Somewhat disagree,Somewhat agree,Somewhat agree,,,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,
585156886694690001662c0e,572ea68ff8fce5000eb83665,sm,college,18-23,Approved,26:16.9,27:46.3,89.369,20,Male,English,United States,United States,Mixed,Yes,Part-Time,32,0,100,,YXQSGGOV,98.164.70.35,Mixed,Left-handed,Undergraduate degree (BA/BSc/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",N/A,Undergraduate degree (BA/BSc/other),Economics,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)",N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,N/A,Democrat,heterosexual,New Jersey (NJ),New York (NY),N/A,N/A,Both my parents have a bachelorŠ—Ès degree (from a 4 year college),Yes,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,7,N/A,2 or 3 times a week,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,No,N/A,Yes,No,Rather not say,"Î£100,000 - Î£149,999",4,N/A,"Vegetarian Diet (you refrain from the consumption of meat (red meat, poultry, seafood, insects and the flesh of any other animal)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 7:26,12/14/16 7:27,IP Address,98.164.70.35,100,74,TRUE,12/14/16 7:27,R_W70nLfnRVzuO9ah,,,,,29.97360229,-90.08570099,anonymous,572ea68ff8fce5000eb83665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neither agree nor disagree,,,,,,,,,,,,,,Disagree,Agree,Agree,Neither agree nor disagree,,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,Strongly disagree,Somewhat disagree,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,No,Yes,
5850e6802f7fdf0001a9e1ea,5730e42cdd66170008d9ad96,sm,no college,18-23,Approved,28:16.4,31:30.2,193.849,20,Male,English,United States,United States,,Yes,,23,0,100,,YXQSGGOV,66.169.185.245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,12/13/16 23:28,12/13/16 23:31,IP Address,66.169.185.245,100,180,TRUE,12/13/16 23:31,R_PHdrsNhKGQbhPKV,,,,,32.81509399,-97.17340088,anonymous,5730e42cdd66170008d9ad96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,,,,,,Neither agree nor disagree,,,,,Somewhat agree,,,,,Neither agree nor disagree,,,,,,,,,No,Yes,
5850ebc201dad300015a6d25,5743bb552171b900103c2798,sm,no college,18-23,Approved,50:42.7,54:42.4,239.649,22,Male,English,United States,United States,Caucasian,Yes,Part-Time,94,0,100,,YXQSGGOV,108.85.104.51,Caucasian,Right-handed,Secondary school/GCSE,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,Undergraduate degree (BA/BSc/other),Psychology,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,None,heterosexual,California (CA),California (CA),Yes,Python,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),N/A,No,4,N/A,N/A,N/A,N/A,No,N/A,Retail,Other,N/A,Android,N/A,No,N/A,0,Î£1-Î£50,N/A,N/A,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Underweight,N/A,N/A,N/A,N/A,N/A,"Î£10,000 - Î£19,999",N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/13/16 23:50,12/13/16 23:54,IP Address,108.85.104.51,100,227,TRUE,12/13/16 23:54,R_2AEUBFSCevmrBGW,,,,,37.37440491,-121.7582016,anonymous,5743bb552171b900103c2798,,,,,,,,,,,,,,,,,,,,,,,,Disagree,,,,,,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,,,Disagree,Disagree,Strongly agree,,,Strongly disagree,,,,,,Strongly disagree,Strongly agree,Strongly agree,Agree,Agree,,,Strongly disagree,Disagree,Agree,,,Disagree,,,,,,Strongly disagree,Agree,Strongly agree,Agree,Agree,Somewhat agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
585187b44e111700010b1b4d,575879916200e3000656bb82,sm,no college,18-23,Approved,56:03.8,10:51.1,887.26,22,Male,English,United States,United States,Mixed,Yes,Part-Time,83,0,100,,YXQSGGOV,68.201.81.201,Mixed,Right-handed,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,College/A levels,N/A,42466,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)",Yes,On a weekly basis,Democrat,heterosexual,Texas (TX),Texas (TX),Yes,HTML,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),Yes,No,3,N/A,N/A,N/A,N/A,No,N/A,Retail,Junior Management,N/A,Android,No,Yes,Chevrolet,42373,Î£0,No,7,N/A,N/A,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,N/A,Yes,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 11:06,12/14/16 11:10,IP Address,68.201.81.201,100,272,TRUE,12/14/16 11:10,R_27a6kjBAvnxgt9V,,,,,26.21589661,-98.32530212,anonymous,575879916200e3000656bb82,Agree,,,,Disagree,,,,,Somewhat agree,,,,,Somewhat disagree,Agree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,
585192b44e111700010b1b63,577467ab17128b0001c291a7,sm,college,18-23,Approved,43:00.5,48:14.2,313.7,20,Male,English,United States,United States,Latino/Hispanic,Yes,Part-Time,36,2,99,,YXQSGGOV,96.255.167.94,Latino/Hispanic,Right-handed,Undergraduate degree (BA/BSc/other),Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,Undergraduate degree (BA/BSc/other),Biology,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a daily basis,Democrat,asexual,Virginia (VA),Virginia (VA),No,N/A,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),No,No,6,N/A,N/A,N/A,N/A,No,N/A,Retail,Consultant,Christian -- no particular branch or denomination,iOS (iPhone),Yes,Yes,Honda,0,Î£0,No,4,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Slightly Overweight,No,6-9 hours,Yes,No,"Less than Î£10,000 ","Î£80,000 - Î£89,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Still married/partners,N/A,N/A,Latino/Hispanic,Yes,No,7 (TOTALLY AGREE),7 (TOTALLY AGREE),Yes,N/A,N/A,N/A,No,No,N/A,N/A,N/A,240-360 WPM,Yes,N/A,N/A,N/A,N/A,N/A,12/14/16 11:43,12/14/16 11:48,IP Address,96.255.167.94,100,305,TRUE,12/14/16 11:48,R_26bQ1d3pcG5NucB,,,,,38.85569763,-77.46970367,anonymous,577467ab17128b0001c291a7,Somewhat disagree,Somewhat agree,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,,,Somewhat agree,,,,,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Somewhat,
5851461a0e58810001cbe125,577c04c317128b0001c29aa1,sm,college,18-23,Approved,16:10.6,20:21.8,251.121,22,Male,English,United States,United States,Caucasian,No,Full-Time,89,2,100,,YXQSGGOV,24.154.187.34,Caucasian,Left-handed,Graduate degree (MA/MSc/MPhil/other),In a relationship,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,N/A,N/A,N/A,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Pennsylvania (PA),Maryland (MD),Yes,C#,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,No,No,6,N/A,N/A,N/A,N/A,No,N/A,Software,Trained Professional,N/A,Android,Yes,Yes,Other,0,Î£1-Î£50,No,5,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Overweight,No,6-9 hours,Yes,No,"Î£60,000 - Î£69,999","Î£60,000 - Î£69,999",2,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,31-60,Still married/partners,N/A,N/A,White/Caucasian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,12/14/16 6:16,12/14/16 6:20,IP Address,24.154.187.34,100,243,TRUE,12/14/16 6:20,R_3sjfICnkZSWSSDS,,,,,40.91400146,-79.93199921,anonymous,577c04c317128b0001c29aa1,Agree,,,,Disagree,,,,,Somewhat disagree,Somewhat agree,Neither agree nor disagree,,,Disagree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
585184ff0d6f820001b90610,578823154d107800016db74a,sm,no college,18-23,Approved,44:31.9,45:22.3,50.374,23,Male,English,United States,United States,Caucasian,Yes,Full-Time,45,1,100,,YXQSGGOV,173.90.167.120,Caucasian,Left-handed,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",Yes,College/A levels,N/A,42403,"Non Religious (e.g. Agnostic, Atheist, No Religion)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Democrat,heterosexual,Ohio (OH),Ohio (OH),No,N/A,Both my parents do NOT have a bachelorŠ—Ès degree (from a 4 year college),Yes,No,6,N/A,N/A,N/A,N/A,No,N/A,Retail,Middle Management,N/A,Android,Yes,Yes,Other,42373,Î£75-Î£100,Yes,7,2-5 years,about once a day,Yes,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,Yes,No,"Î£20,000 - Î£29,999","Î£40,000 - Î£49,999",3,No,Atkins Diet,"Yes, I have used an Ad Blocker",N/A,No,N/A,Divorced/Seperated,After my 11th birthday,Managed by my parents,White/Caucasian,Yes,Yes,5 (SOMEWHAT AGREE),4 (NEITHER AGREE NOR DISAGREE),Yes,N/A,N/A,N/A,Yes,Yes,N/A,N/A,N/A,Less than 120 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 10:44,12/14/16 10:45,IP Address,173.90.167.120,100,44,TRUE,12/14/16 10:45,R_1M4y88qF3bHcYzJ,,,,,41.38529968,-82.01950073,anonymous,578823154d107800016db74a,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly agree,Somewhat agree,,,,,,,,,,,Strongly disagree,Somewhat disagree,Strongly agree,,,Agree,Agree,Agree,Somewhat agree,,,,,,,,,,Strongly disagree,Disagree,Strongly agree,,,Strongly disagree,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,
58517d58b64b9e00017cb7e4,578c2a3c913c71000197451f,sm,no college,18-23,Approved,11:52.6,27:15.2,922.598,21,Male,English,United States,United States,Caucasian,Yes,Part-Time,135,0,100,,YXQSGGOV,73.131.157.182,Caucasian,Right-handed,College/A levels,Single,"Employee of a for-profit company or business or of an individual, for wages, salary, or commissions",No,College/A levels,N/A,N/A,"Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)","Christianity (e.g. Baptist, Church of England, Roman Catholic, Methodist, Jehovah Witness,  etc.)",Yes,On a weekly basis,Republican,heterosexual,South Carolina (SC),South Carolina (SC),No,N/A,One of my parents has a bachelorŠ—Ès degree (from a 4 year college) but the other does not,Yes,No,7,N/A,N/A,N/A,N/A,No,N/A,Retail,Support Staff,Baptist,iOS (iPhone),No,Yes,Mercedes-Benz,0-Jan,Î£50-Î£75,Yes,5,0-3months,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Underweight,No,3-6 hours,Yes,No,"Î£80,000 - Î£89,999","Î£70,000 - Î£79,999",4,No,I do not follow any diet,"Yes, I have used an Ad Blocker",N/A,Yes,31-60,Still married/partners,N/A,N/A,White/Caucasian,Yes,No,6 (AGREE),6 (AGREE),No,N/A,N/A,N/A,No,No,N/A,N/A,N/A,180-240 WPM,,N/A,N/A,N/A,N/A,N/A,12/14/16 10:11,12/14/16 10:27,IP Address,73.131.157.182,100,918,TRUE,12/14/16 10:27,R_1PZCsSa8u6BzXtU,,,,,32.82290649,-79.85489655,anonymous,578c2a3c913c71000197451f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat disagree,,,,,,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Neither agree nor disagree,,,Somewhat disagree,Somewhat disagree,Somewhat agree,,,Somewhat disagree,Somewhat disagree,Somewhat agree,,,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,,,Yes,No,
58510f2d1e70c2000128e662,579869a76f13c2000174a31c,sm,no college,18-23,Approved,21:49.7,26:01.9,252.259,20,Male,English,United States,United States,African,Yes,Other,36,4,97,,YXQSGGOV,108.25.68.29,African,N/A,College/A levels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,None,N/A,New Jersey (NJ),New Jersey (NJ),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,4,N/A,more than once a day,No,"Yes, I would be comfortable to take part in such a study",N/A,N/A,Neither Underweight Nor Overweight,No,N/A,N/A,N/A,N/A,"Î£100,000 - Î£149,999",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,12/14/16 2:21,12/14/16 2:25,IP Address,108.25.68.29,100,241,TRUE,12/14/16 2:26,R_2Eo4n63Xlladpnm,,,,,39.3914032,-74.51820374,anonymous,579869a76f13c2000174a31c,Somewhat agree,,,,Somewhat disagree,,,,,Somewhat agree,,,,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,
